Ref_file	Query_file	ANI	Align_fraction_ref	Align_fraction_query	Ref_name	Query_name
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744935.1_ASM4974493v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744095.1_ASM4974409v1_genomic.fna	99.98	97.97	97.76	JBLZUD010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 321 321_00001, whole genome shotgun sequence	JBLZTH010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 101N 101N_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744995.1_ASM4974499v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744095.1_ASM4974409v1_genomic.fna	99.98	97.75	98.36	JBLZUE010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 43 43_00001, whole genome shotgun sequence	JBLZTH010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 101N 101N_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049745135.1_ASM4974513v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744095.1_ASM4974409v1_genomic.fna	99.98	98.01	98.19	JBLZUI010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 60 60_00001, whole genome shotgun sequence	JBLZTH010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 101N 101N_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049745315.1_ASM4974531v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744095.1_ASM4974409v1_genomic.fna	99.98	97.07	98.39	JBLZUN010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 97N 97N_00001, whole genome shotgun sequence	JBLZTH010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 101N 101N_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049745215.1_ASM4974521v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744095.1_ASM4974409v1_genomic.fna	99.98	97.52	98.18	JBLZUK010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 69 69_00001, whole genome shotgun sequence	JBLZTH010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 101N 101N_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744075.1_ASM4974407v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744095.1_ASM4974409v1_genomic.fna	99.97	99.15	96.25	JBLZTG010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 100N 100N_00001, whole genome shotgun sequence	JBLZTH010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 101N 101N_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744215.1_ASM4974421v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744095.1_ASM4974409v1_genomic.fna	99.97	97.86	98.08	JBLZTJ010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 256 256_00001, whole genome shotgun sequence	JBLZTH010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 101N 101N_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049745055.1_ASM4974505v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744095.1_ASM4974409v1_genomic.fna	99.97	98.05	98.20	JBLZUG010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 47 47_00001, whole genome shotgun sequence	JBLZTH010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 101N 101N_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049745115.1_ASM4974511v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744095.1_ASM4974409v1_genomic.fna	99.97	97.22	97.78	JBLZUH010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 53 53_00001, whole genome shotgun sequence	JBLZTH010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 101N 101N_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744295.1_ASM4974429v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744095.1_ASM4974409v1_genomic.fna	99.95	96.19	98.93	JBLZTM010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 282 282_00001, whole genome shotgun sequence	JBLZTH010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 101N 101N_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744915.1_ASM4974491v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744095.1_ASM4974409v1_genomic.fna	99.95	97.56	98.72	JBLZUC010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 319 319_00001, whole genome shotgun sequence	JBLZTH010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 101N 101N_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049745015.1_ASM4974501v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744095.1_ASM4974409v1_genomic.fna	99.95	97.42	98.72	JBLZUF010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 46 46_00001, whole genome shotgun sequence	JBLZTH010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 101N 101N_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049745255.1_ASM4974525v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744095.1_ASM4974409v1_genomic.fna	99.95	85.39	97.37	JBLZUL010000001.1 Salmonella enterica subsp. enterica serovar Abony strain 73 73_00001, whole genome shotgun sequence	JBLZTH010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 101N 101N_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744815.1_ASM4974481v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744095.1_ASM4974409v1_genomic.fna	99.94	98.33	98.86	JBLZTZ010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 313 313_00001, whole genome shotgun sequence	JBLZTH010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 101N 101N_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744195.1_ASM4974419v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744095.1_ASM4974409v1_genomic.fna	99.93	97.66	98.96	JBLZTK010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 263 263_00001, whole genome shotgun sequence	JBLZTH010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 101N 101N_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744535.1_ASM4974453v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744095.1_ASM4974409v1_genomic.fna	99.93	97.72	98.94	JBLZTT010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 30 30_00001, whole genome shotgun sequence	JBLZTH010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 101N 101N_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049745395.1_ASM4974539v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744095.1_ASM4974409v1_genomic.fna	99.93	97.71	99.02	JBLZUP010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 99N 99N_00001, whole genome shotgun sequence	JBLZTH010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 101N 101N_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744115.1_ASM4974411v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744095.1_ASM4974409v1_genomic.fna	99.92	98.85	99.35	JBLZTI010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 23 23_00001, whole genome shotgun sequence	JBLZTH010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 101N 101N_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049745275.1_ASM4974527v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744095.1_ASM4974409v1_genomic.fna	99.92	97.42	99.41	JBLZUM010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 75 75_00001, whole genome shotgun sequence	JBLZTH010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 101N 101N_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049745155.1_ASM4974515v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744095.1_ASM4974409v1_genomic.fna	99.92	97.58	99.39	JBLZUJ010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 61 61_00001, whole genome shotgun sequence	JBLZTH010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 101N 101N_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049745375.1_ASM4974537v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744095.1_ASM4974409v1_genomic.fna	99.87	97.56	98.81	JBLZUO010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 98N 98N_00001, whole genome shotgun sequence	JBLZTH010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 101N 101N_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744115.1_ASM4974411v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744115.1_ASM4974411v1_genomic.fna	100.00	100.00	100.00	JBLZTI010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 23 23_00001, whole genome shotgun sequence	JBLZTI010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 23 23_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744075.1_ASM4974407v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744115.1_ASM4974411v1_genomic.fna	99.98	99.14	95.76	JBLZTG010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 100N 100N_00001, whole genome shotgun sequence	JBLZTI010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 23 23_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744215.1_ASM4974421v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744115.1_ASM4974411v1_genomic.fna	99.98	98.26	97.99	JBLZTJ010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 256 256_00001, whole genome shotgun sequence	JBLZTI010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 23 23_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744995.1_ASM4974499v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744115.1_ASM4974411v1_genomic.fna	99.98	98.21	98.33	JBLZUE010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 43 43_00001, whole genome shotgun sequence	JBLZTI010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 23 23_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049745135.1_ASM4974513v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744115.1_ASM4974411v1_genomic.fna	99.98	98.27	97.96	JBLZUI010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 60 60_00001, whole genome shotgun sequence	JBLZTI010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 23 23_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049745315.1_ASM4974531v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744115.1_ASM4974411v1_genomic.fna	99.98	97.38	98.21	JBLZUN010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 97N 97N_00001, whole genome shotgun sequence	JBLZTI010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 23 23_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049745215.1_ASM4974521v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744115.1_ASM4974411v1_genomic.fna	99.98	97.88	98.05	JBLZUK010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 69 69_00001, whole genome shotgun sequence	JBLZTI010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 23 23_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744295.1_ASM4974429v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744115.1_ASM4974411v1_genomic.fna	99.97	96.58	98.82	JBLZTM010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 282 282_00001, whole genome shotgun sequence	JBLZTI010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 23 23_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744915.1_ASM4974491v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744115.1_ASM4974411v1_genomic.fna	99.97	97.98	98.64	JBLZUC010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 319 319_00001, whole genome shotgun sequence	JBLZTI010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 23 23_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049745015.1_ASM4974501v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744115.1_ASM4974411v1_genomic.fna	99.97	97.92	98.73	JBLZUF010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 46 46_00001, whole genome shotgun sequence	JBLZTI010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 23 23_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049745055.1_ASM4974505v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744115.1_ASM4974411v1_genomic.fna	99.97	98.33	97.99	JBLZUG010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 47 47_00001, whole genome shotgun sequence	JBLZTI010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 23 23_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744195.1_ASM4974419v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744115.1_ASM4974411v1_genomic.fna	99.97	98.30	99.11	JBLZTK010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 263 263_00001, whole genome shotgun sequence	JBLZTI010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 23 23_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744305.1_ASM4974430v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744115.1_ASM4974411v1_genomic.fna	99.97	99.44	98.40	JBLZTO010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 291 291_00001, whole genome shotgun sequence	JBLZTI010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 23 23_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744535.1_ASM4974453v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744115.1_ASM4974411v1_genomic.fna	99.97	98.11	98.84	JBLZTT010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 30 30_00001, whole genome shotgun sequence	JBLZTI010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 23 23_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049745115.1_ASM4974511v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744115.1_ASM4974411v1_genomic.fna	99.97	97.59	97.67	JBLZUH010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 53 53_00001, whole genome shotgun sequence	JBLZTI010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 23 23_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049745155.1_ASM4974515v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744115.1_ASM4974411v1_genomic.fna	99.97	98.05	99.37	JBLZUJ010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 61 61_00001, whole genome shotgun sequence	JBLZTI010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 23 23_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049745395.1_ASM4974539v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744115.1_ASM4974411v1_genomic.fna	99.97	97.98	98.80	JBLZUP010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 99N 99N_00001, whole genome shotgun sequence	JBLZTI010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 23 23_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744815.1_ASM4974481v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744115.1_ASM4974411v1_genomic.fna	99.95	98.66	98.69	JBLZTZ010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 313 313_00001, whole genome shotgun sequence	JBLZTI010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 23 23_00001, whole genome shotgun sequence
